Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Economically Disadvantaged,*,*,*
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Female,*,18,16.7
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Hispanic or Latino,*,*,*
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Limited English Proficient,*,*,*
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Male,*,34,20.6
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Migrant,*,*,*
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Native American ,*,38,10.5
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,Students With Disabilities,*,*,*
2010,4 Year,10386,Coconino County Regional Accommodation SD,81127,Tse'yaato' High School,Coconino,White,*,12,50.0
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,All,20,25,80.0
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Economically Disadvantaged,15,18,83.3
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Female,*,*,*
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Limited English Proficient,*,*,*
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Male,13,16,81.3
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Migrant,*,*,*
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Native American ,*,*,*
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,Students With Disabilities,*,*,*
2010,4 Year,4370,Colorado City Unified District,5567,El Capitan Public School,Mohave,White,20,24,83.3
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,All,247,341,72.4
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Asian,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Black/African American,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Economically Disadvantaged,102,157,65.0
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Female,118,159,74.2
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Hispanic or Latino,76,123,61.8
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Limited English Proficient,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Male,129,182,70.9
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Migrant,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Native American ,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,Students With Disabilities,32,45,71.1
2010,4 Year,4381,Colorado River Union High School District,5592,Mohave High School,Mohave,White,154,199,77.4
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,All,166,195,85.1
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Asian,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Black/African American,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Economically Disadvantaged,83,100,83.0
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Female,86,94,91.5
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Hispanic or Latino,27,37,73.0
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Limited English Proficient,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Male,80,101,79.2
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Migrant,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Native American ,*,*,*
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,Students With Disabilities,18,21,85.7
2010,4 Year,4381,Colorado River Union High School District,5593,River Valley High School,Mohave,White,122,141,86.5
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,All,81,236,34.3
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Asian,*,*,*
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Black/African American,12,25,48.0
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Economically Disadvantaged,*,*,*
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Female,44,106,41.5
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Hispanic or Latino,19,77,24.7
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Male,37,130,28.5
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Migrant,*,*,*
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Native American ,*,*,*
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,Students With Disabilities,*,37,24.3
2010,4 Year,79467,"Compass High School, Inc.",79468,Compass High School,Pima,White,47,126,37.3
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,All,126,221,57.0
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Asian,*,*,*
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Black/African American,14,24,58.3
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Economically Disadvantaged,63,113,55.8
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Female,64,105,61.0
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Hispanic or Latino,45,79,57.0
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Limited English Proficient,*,*,*
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Male,62,116,53.5
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Migrant,*,*,*
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Native American ,16,48,33.3
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,Students With Disabilities,14,35,40.0
2010,4 Year,4442,Coolidge Unified District,5916,Coolidge High School,Pinal,White,50,67,74.6
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,All,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Economically Disadvantaged,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Female,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Limited English Proficient,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Migrant,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Native American ,*,*,*
2010,4 Year,4442,Coolidge Unified District,10802,Coolidge High School Success Center,Pinal,Students With Disabilities,*,*,*
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,All,79,105,75.2
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Asian,*,*,*
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Black/African American,14,18,77.8
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Economically Disadvantaged,40,51,78.4
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Female,48,58,82.8
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Hispanic or Latino,27,38,71.1
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Limited English Proficient,*,*,*
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Male,31,47,66.0
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Migrant,*,*,*
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Native American ,*,*,*
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,Students With Disabilities,11,15,73.3
2010,4 Year,4442,Coolidge Unified District,89907,San Tan Foothills High School,Pinal,White,37,45,82.2
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,All,26,34,76.5
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Black/African American,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Female,15,21,71.4
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Hispanic or Latino,12,14,85.7
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Male,11,13,84.6
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Migrant,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Native American ,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,79077,"Cornerstone Charter School,Inc",79099,Cornerstone Charter School,Maricopa,White,*,11,45.5
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,All,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Economically Disadvantaged,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Female,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Hispanic or Latino,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Limited English Proficient,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Male,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Migrant,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,Students With Disabilities,*,*,*
2010,4 Year,79074,"Country Gardens Educational Services, LLC",79102,Country Gardens Charter School,Maricopa,White,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,All,*,22,9.1
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Black/African American,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Economically Disadvantaged,*,20,10.0
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Female,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Hispanic or Latino,*,19,10.5
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Male,0,13,0.0
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Migrant,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Native American ,*,*,*
2010,4 Year,4423,CPLC Community Schools dba Calli Ollin High School,5862,Calli Ollin High School,Pima,Students With Disabilities,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,All,*,14,64.3
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Economically Disadvantaged,*,11,63.6
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Female,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Hispanic or Latino,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Male,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Migrant,*,*,*
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Native American ,*,13,69.2
2010,4 Year,90331,CPLC Community Schools dba Hiaki High School,87412,Hiaki High School,Pima,Students With Disabilities,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,All,21,44,47.7
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Asian,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Economically Disadvantaged,20,41,48.8
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Female,20,32,62.5
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Hispanic or Latino,20,40,50.0
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Limited English Proficient,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Male,*,12,8.3
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Migrant,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Native American ,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,Students With Disabilities,*,*,*
2010,4 Year,80032,CPLC Community Schools dba Toltecalli High School,80033,Toltecali High School,Pima,White,*,*,*
